municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,120,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,121,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,122,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,123,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,124,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,125,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,126,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,127,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,128,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,129,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,130,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,131,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,132,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,133,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,134,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,135,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,136,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,137,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,138,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,139,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,140,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,141,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,142,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,143,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,144,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,145,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,146,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,147,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,148,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,149,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,150,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,151,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,152,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,153,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,154,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,155,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,156,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,157,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,158,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,159,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,160,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,161,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,162,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,163,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,164,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,165,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,166,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,167,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,168,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,169,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,170,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,171,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,172,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,173,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,174,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,175,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,176,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,177,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,178,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,179,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,180,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,181,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,182,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,183,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,184,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,185,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,186,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,187,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,188,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,189,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,190,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,191,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,192,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,193,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,194,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,195,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,196,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,197,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,198,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,199,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,200,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,201,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,202,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,203,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,204,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,205,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,206,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,207,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,208,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,209,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,210,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,211,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,212,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,213,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,214,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,215,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,216,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,217,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,218,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,219,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,220,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,221,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,222,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,223,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,224,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,225,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,226,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,227,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
