tasb_key,tea_cdn,tea_district_name,tasb_url,policy_name,update_name,date_issued,local_text,heuristic_structure,fetch_status
550,094901,SEGUIN ISD,https://pol.tasb.org/PolicyOnline?key=550,BBB(LOCAL)-X,LDU 2026.04,8/5/2026,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by single-member districts. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Districts 2 and 5 The election for single-member districts 2 and 5 shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. Districts 4 and 7 The election for single-member districts 4 and 7 shall be held in 2027, 2030, 2033, and in three-year intervals thereafter. Districts 1, 3, and 6 The election for single-member districts 1, 3, and 6 shall be held in 2028, 2031, 2034, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the single-member district.",single_member_district,ok
551,094902,SCHERTZ-CIBOLO-U CITY ISD,https://pol.tasb.org/PolicyOnline?key=551,BBB(LOCAL)-X,UPDATE 110,2/12/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Places 1, 2, and 3 The election for places 1, 2, and 3 shall be held in 2019, 2023, 2027, and in four-year intervals thereafter. Places 4, 5, 6, and 7 The election for places 4, 5, 6, and 7 shall be held in 2021, 2025, 2029, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
552,094903,NAVARRO ISD,https://pol.tasb.org/PolicyOnline?key=552,BBB(LOCAL)-X,UPDATE 120,1/4/2023,"Court Order The District shall conduct its Board member elections in accordance with the Agreed Settlement in CA. No. SA-95-CA-1235, United States District Court, Western District of Texas, San Antonio Division, as long as such court order or other binding legal determination is in effect. A copy of the court order or other binding legal determination may be obtained from the Superintendent's office. Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: The election of four Board members shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. The election of three Board members shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting Cumulative Voting The District shall use cumulative voting, under which a voter is entitled to cast a number of votes equal to the number of seats in the election for one or more candidates in any combination. The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large_cumulative,ok
553,094904,MARION ISD,https://pol.tasb.org/PolicyOnline?key=553,BBB(LOCAL)-X,UPDATE 120,12/19/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of three Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
554,095901,ABERNATHY ISD,https://pol.tasb.org/PolicyOnline?key=554,BBB(LOCAL)-X,LDU 2023.02,11/29/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of three Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. Method of Voting Cumulative Voting The District shall use cumulative voting, under which a voter is entitled to cast a number of votes equal to the number of seats in the election for one or more candidates in any combination. The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large_cumulative,ok
555,095902,COTTON CENTER ISD,https://pol.tasb.org/PolicyOnline?key=555,BBB(LOCAL)-X,UPDATE 120,12/15/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: The election of three Board members shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. The election of four Board members shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
556,095903,HALE CENTER ISD,https://pol.tasb.org/PolicyOnline?key=556,BBB(LOCAL)-X,LDU 2024.02,7/15/2024,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of three Board members shall be held in 2027, 2030, 2033, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. Method of Voting Cumulative Voting The District shall use cumulative voting, under which a voter is entitled to cast a number of votes equal to the number of seats in the election for one or more candidates in any combination. The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large_cumulative,ok
557,095904,PETERSBURG ISD,https://pol.tasb.org/PolicyOnline?key=557,BBB(LOCAL)-X,UPDATE 110,2/12/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Places 1 and 2 The election for places 1 and 2 shall be held in 2020, 2023, 2026, and in three-year intervals thereafter. Places 3 and 4 The election for places 3 and 4 shall be held in 2018, 2021, 2024, and in three-year intervals thereafter. Places 5, 6, and 7 The election for places 5, 6, and 7 shall be held in 2019, 2022, 2025, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
558,095905,PLAINVIEW ISD,https://pol.tasb.org/PolicyOnline?key=558,BBB(LOCAL)-X,UPDATE 110,2/19/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by single-member districts. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Districts 2, 3, 4, and 5 The election for single-member districts 2, 3, 4, and 5 shall be held in 2018, 2022, 2026, and in four-year intervals thereafter. Districts 1, 6, and 7 The election for single-member districts 1, 6, and 7 shall be held in 2020, 2024, 2028, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the single-member district.",single_member_district,ok
560,096904,MEMPHIS ISD,https://pol.tasb.org/PolicyOnline?key=560,BBB(LOCAL)-X,UPDATE 120,1/4/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of three Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
561,096905,TURKEY-QUITAQUE ISD,https://pol.tasb.org/PolicyOnline?key=561,BBB(LOCAL)-X,UPDATE 120,1/9/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of three Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
563,097902,HAMILTON ISD,https://pol.tasb.org/PolicyOnline?key=563,BBB(LOCAL)-X,UPDATE 120,12/19/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of three Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
564,097903,HICO ISD,https://pol.tasb.org/PolicyOnline?key=564,BBB(LOCAL)-X,UPDATE 120,1/10/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of three Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
566,098901,GRUVER ISD,https://pol.tasb.org/PolicyOnline?key=566,BBB(LOCAL)-X,UPDATE 120,1/6/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of three Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
567,098903,PRINGLE-MORSE CISD,https://pol.tasb.org/PolicyOnline?key=567,BBB(LOCAL)-X,UPDATE 120,1/13/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: The election of three Board members shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. The election of four Board members shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
568,098904,SPEARMAN ISD,https://pol.tasb.org/PolicyOnline?key=568,BBB(LOCAL)-X,UPDATE 120,1/5/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of three Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
569,099902,CHILLICOTHE ISD,https://pol.tasb.org/PolicyOnline?key=569,BBB(LOCAL)-X,UPDATE 120,1/5/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of three Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
570,099903,QUANAH ISD,https://pol.tasb.org/PolicyOnline?key=570,BBB(LOCAL)-X,UPDATE 110,2/5/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Positions 1 and 2 The election for positions 1 and 2 shall be held in 2020, 2023, 2026, and in three-year intervals thereafter. Positions 3 and 4 The election for positions 3 and 4 shall be held in 2018, 2021, 2024, and in three-year intervals thereafter. Positions 5, 6, and 7 The election for positions 5, 6, and 7 shall be held in 2019, 2022, 2025, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
573,100903,KOUNTZE ISD,https://pol.tasb.org/PolicyOnline?key=573,BBB(LOCAL)-X,LDU 2021.04,11/19/2021,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Places 1, 2, and 3 The election for places 1, 2, and 3 shall be held in 2022, 2026, 2030, and in four-year intervals thereafter. Places 4, 5, 6, and 7 The election for places 4, 5, 6, and 7 shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
574,100904,SILSBEE ISD,https://pol.tasb.org/PolicyOnline?key=574,BBB(LOCAL)-X,UPDATE 110,2/15/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Positions 3, 4, and 5 The election for positions 3, 4, and 5 shall be held in 2018, 2021, 2024, and in three-year intervals thereafter. Positions 6 and 7 The election for positions 6 and 7 shall be held in 2019, 2022, 2025, and in three-year intervals thereafter. Positions 1 and 2 The election for positions 1 and 2 shall be held in 2020, 2023, 2026, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
575,100905,HARDIN-JEFFERSON ISD,https://pol.tasb.org/PolicyOnline?key=575,BBB(LOCAL)-X,LDU 2022.03,8/18/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Places 1 and 2 The election for places 1 and 2 shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. Places 3, 4, and 5 The election for places 3, 4, and 5 shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. Places 6 and 7 The election for places 6 and 7 shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
576,100907,LUMBERTON ISD,https://pol.tasb.org/PolicyOnline?key=576,BBB(LOCAL)-X,LDU 2024.05,2/10/2025,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Places 3, 4, and 5 The election for places 3, 4, and 5 shall be held in 2027, 2030, 2033, and in three-year intervals thereafter. Places 6 and 7 The election for places 6 and 7 shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. Places 1 and 2 The election for places 1 and 2 shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
577,100908,WEST HARDIN COUNTY CISD,https://pol.tasb.org/PolicyOnline?key=577,BBB(LOCAL)-X,UPDATE 110,2/6/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Positions 1, 2, and 3 The election for positions 1, 2, and 3 shall be held in 2020, 2024, 2028, and in four-year intervals thereafter. Positions 4, 5, 6, and 7 The election for positions 4, 5, 6, and 7 shall be held in 2018, 2022, 2026, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
578,101000,HARRIS COUNTY DEPT OF ED,https://pol.tasb.org/PolicyOnline?key=578,BBB(LOCAL)-HCDE,,1/8/2004,"Trustees Elections Candidates for the HCDE Board file for election in political Party Primaries held in Harris County during even numbered years. Following election at the primary level, candidates stand for office in the General Election held in November of that same year. Filing for office takes place at the headquarters of the candidates' political party. All other filings (Campaign Treasurer, Contributions and Expenditure Reports) are filed with the Harris County Clerk, who also holds the elections, prepares the canvass and, after certification of the canvass by Commissioner's Court, prepares the official canvass of votes cast. Candidates for HCDE Board should adhere to the following timeline: (Specific dates are avoided as they change from year to year; however, the Superintendent will provide Board members whose terms are set for election with a date-specific calendar.) November (odd year)&#8212;December (odd year) Candidates file Treasurer Designation Form December (odd year)&#8212;January (even year) Candidates file at Party Office Early January (even year) Filing Closes Elections Policy The Board of Trustees of the Harris County Department of Education shall be elected in accordance with all state and federal law. Term of Office Members of the Board of Trustees serve 6 year terms.",unclear_needs_review,ok
583,101902,ALDINE ISD,https://pol.tasb.org/PolicyOnline?key=583,BBB(LOCAL)-X,LDU 2023.02,8/9/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Positions 1, 2, 6, and 7 The election for positions 1, 2, 6, and 7 shall be held in 2023, 2027, 2031, and in four-year intervals thereafter. Positions 3, 4, and 5 The election for positions 3, 4, and 5 shall be held in 2025, 2029, 2033, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
584,101903,ALIEF ISD,https://pol.tasb.org/PolicyOnline?key=584,BBB(LOCAL)-X,LDU 2023.04,6/30/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Positions 1, 2, and 3 The election of three Board members shall be held in 2023, 2027, 2031, and in four-year intervals thereafter. Positions 4, 5, 6, and 7 The election of four Board members shall be held in 2025, 2029, 2033, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
585,101905,CHANNELVIEW ISD,https://pol.tasb.org/PolicyOnline?key=585,BBB(LOCAL)-X,LDU 2023.05,12/6/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Positions 4, 5, 6, and 7 The election for positions 4, 5, 6, and 7 shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. Positions 1, 2, and 3 The election for positions 1, 2, and 3 shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting Majority Vote To be elected, a candidate must receive a majority of the votes cast for the position.",at_large_by_position,ok
586,101906,CROSBY ISD,https://pol.tasb.org/PolicyOnline?key=586,BBB(LOCAL)-X,UPDATE 120,1/6/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be a combination of at large and by single-member districts. Election Date General election of board members shall be on the November uniform election date. Terms and Election Schedule At Large One Board member shall be elected at large for a four-year term, with elections conducted biennially, as follows: The election of one Board member (seat 6) shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Single-Member Districts Six Board members shall be elected by single-member districts for four-year terms, with elections conducted biennially, as follows: Districts 1, 3, 4, and 5 The election for single-member district numbers 1, 3, 4, and 5 shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. Districts 2 and 7 The election for single-member district numbers 2 and 7 shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting At Large Plurality The at-large candidate receiving the highest number of votes for the seat with the expiring term shall be elected. Single-Member Districts Plurality To be elected, a single-member district candidate must receive more votes than any other candidate for the single-member district.",hybrid_smd_and_at_large,ok
587,101907,CYPRESS-FAIRBANKS ISD,https://pol.tasb.org/PolicyOnline?key=587,BBB(LOCAL)-X,UPDATE 110,2/19/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Places 1, 2, 3, and 4 The election for places 1, 2, 3, and 4 shall be held in 2019, 2023, 2027, and in four-year intervals thereafter. Places 5, 6, and 7 The election for places 5, 6, and 7 shall be held in 2021, 2025, 2029, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
588,101908,DEER PARK ISD,https://pol.tasb.org/PolicyOnline?key=588,BBB(LOCAL)-X,UPDATE 110,2/14/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Places 1, 2, and 3 The election for places 1, 2, and 3 shall be held in 2018, 2021, 2024, and in three-year intervals thereafter. Places 4 and 5 The election for places 4 and 5 shall be held in 2019, 2022, 2025, and in three-year intervals thereafter. Places 6 and 7 The election for places 6 and 7 shall be held in 2020, 2023, 2026, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
590,101910,GALENA PARK ISD,https://pol.tasb.org/PolicyOnline?key=590,BBB(LOCAL)-X,LDU 2023.02,3/24/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Positions 1 and 2 The election for positions 1 and 2 shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. Positions 3 and 4 The election for positions 3 and 4 shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. Positions 5, 6, and 7 The election for positions 5, 6, and 7 shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
591,101911,GOOSE CREEK CISD,https://pol.tasb.org/PolicyOnline?key=591,BBB(LOCAL)-X,UPDATE 110,1/29/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by single-member districts. Election Date General election of board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Districts 3, 6, and 7 The election for single-member districts 3, 6, and 7 shall be held in 2019, 2023, 2027, and in four-year intervals thereafter. Districts 1, 2, 4, and 5 The election for single-member districts 1, 2, 4, and 5 shall be held in 2021, 2025, 2029, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the single-member district.",single_member_district,ok
592,101912,HOUSTON ISD,https://pol.tasb.org/PolicyOnline?key=592,BBB(LOCAL)-X,LDU 2022.10,10/14/2022,"Membership The Board shall consist of nine members. Method of Election Board members shall be elected by single-member districts. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Districts II, III, IV, and VIII The election for single-member districts II, III, IV, and VIII shall be held in 2023, 2027, 2031, and in four-year intervals thereafter. Districts I, V, VI, VII, and IX The election for single-member districts I, V, VI, VII, and IX shall be held in 2025, 2029, 2033, and in four-year intervals thereafter. Method of Voting Majority Vote To be elected, a candidate must receive a majority of the votes cast for the single-member district.",single_member_district,ok
593,101913,HUMBLE ISD,https://pol.tasb.org/PolicyOnline?key=593,BBB(LOCAL)-X,UPDATE 110,2/13/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Positions 2, 6, and 7 The election for positions 2, 6, and 7 shall be held in 2019, 2023, 2027, and in four-year intervals thereafter. Positions 1, 3, 4, and 5 The election for positions 1, 3, 4, and 5 shall be held in 2021, 2025, 2029, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
594,101914,KATY ISD,https://pol.tasb.org/PolicyOnline?key=594,BBB(LOCAL)-X,UPDATE 110,2/15/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Positions 6 and 7 The election for positions 6 and 7 shall be held in 2018, 2021, 2024, and in three-year intervals thereafter. Positions 1 and 2 The election for positions 1 and 2 shall be held in 2019, 2022, 2025, and in three-year intervals thereafter. Positions 3, 4, and 5 The election for positions 3, 4, and 5 shall be held in 2020, 2023, 2026, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
595,101915,KLEIN ISD,https://pol.tasb.org/PolicyOnline?key=595,BBB(LOCAL)-X,LDU 2024.06,10/1/2024,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the November uni-form election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elec-tions conducted annually, as follows: Positions 1 and 2 The election for positions 1 and 2 shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. Positions 3, 4, and 5 The election for positions 3, 4, and 5 shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. Positions 6 and 7 The election for positions 6 and 7 shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
596,101916,LA PORTE ISD,https://pol.tasb.org/PolicyOnline?key=596,BBB(LOCAL)-X,UPDATE 110,2/19/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Positions 1, 2, and 3 The election for positions 1, 2, and 3 shall be held in 2020, 2023, 2026, and in three-year intervals thereafter. Positions 4 and 5 The election for positions 4 and 5 shall be held in 2018, 2021, 2024, and in three-year intervals thereafter. Positions 6 and 7 The election for positions 6 and 7 shall be held in 2019, 2022, 2025, and in three-year intervals thereafter. Method of Voting Majority Vote To be elected, a candidate must receive a majority of the votes cast for the position.",at_large_by_position,ok
597,101917,PASADENA ISD,https://pol.tasb.org/PolicyOnline?key=597,BBB(LOCAL)-X,UPDATE 110,2/22/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Positions 1, 2, 3, and 4 The election for positions 1, 2, 3, and 4 shall be held in 2021, 2025, 2029, and in four-year intervals thereafter. Positions 5, 6, and 7 The election for positions 5, 6, and 7 shall be held in 2019, 2023, 2027, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
598,101919,SPRING ISD,https://pol.tasb.org/PolicyOnline?key=598,BBB(LOCAL)-X,LDU 2026.06,7/2/2026,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Positions 6 and 7 The election for positions 6 and 7 shall be held in 2027, 2030, 2033, and in three-year intervals thereafter. Positions 1, 2, and 3 The election for positions 1, 2, and 3 shall be held in 2028, 2031, 2034, and in three-year intervals thereafter. Positions 4 and 5 The election for positions 4 and 5 shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
